Time(s),Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular Momentum X (dps),Angular Momentum Y (dps),Angular Momentum Z (dps)
0.054157,0.010986,0.997803,-0.121582,0.782013,-2.368927,0.381470
0.054304,0.012085,0.995972,-0.121582,0.782013,0.392914,-0.385284
0.054463,0.009399,0.998291,-0.115234,0.392914,0.392914,-1.911163
0.054599,0.008911,0.998901,-0.116821,-1.564026,0.000000,1.907349
0.054746,0.011597,1.000366,-0.123413,-1.564026,-0.396729,-1.529694
0.054892,0.010986,0.995117,-0.117188,2.349854,-1.972198,-0.766754
0.055039,0.016602,0.994019,-0.117676,-2.349854,1.182556,2.288818
0.055187,0.018188,0.997681,-0.119873,3.913879,0.000000,-3.055573
0.055333,0.012573,0.994141,-0.117065,-0.782013,-0.396729,0.000000
0.055480,0.013184,0.995850,-0.120483,0.000000,1.182556,0.762939
0.055627,0.015991,1.001465,-0.118896,-0.392914,-1.579285,-3.055573
0.055776,0.014648,0.997803,-0.114014,-0.392914,-0.396729,0.381470
0.055921,0.013550,0.996094,-0.116943,-0.782013,-1.579285,0.381470
0.056068,0.010132,1.003540,-0.121216,0.000000,0.392914,-0.385284
0.056215,0.008545,0.999268,-0.119629,0.000000,0.000000,-0.766754
0.056362,0.013550,0.993652,-0.119385,1.956940,1.968384,0.381470
0.056509,0.017944,0.998291,-0.117676,-1.564026,-0.396729,-0.766754
0.056655,0.013062,0.999634,-0.112061,1.956940,-0.789642,-1.911163
0.056803,0.017578,0.995483,-0.116821,-2.349854,0.392914,0.762939
0.056950,0.012573,0.995728,-0.117310,1.564026,-1.972198,-1.529694
0.057097,0.009644,0.996948,-0.117920,-1.956940,-0.789642,1.525879
0.057244,0.016235,0.993530,-0.117920,1.174927,1.575470,-1.911163
0.057391,0.013428,0.992310,-0.120117,1.174927,-1.579285,0.762939
0.057537,0.015503,0.995239,-0.123657,-3.131866,3.547668,0.381470
0.057685,0.016602,0.997437,-0.120972,3.913879,-2.761841,-1.911163
0.057831,0.013672,0.999023,-0.123779,-1.174927,1.575470,-0.766754
0.057978,0.023315,0.997192,-0.121338,-3.131866,-1.972198,0.381470
0.058125,0.020142,0.997681,-0.114746,1.956940,-0.789642,0.000000
0.058272,0.006836,1.000977,-0.114624,1.564026,-0.789642,-1.529694
0.058422,0.008789,0.995850,-0.118774,-0.782013,0.785828,-0.385284
0.058568,0.007324,0.996948,-0.121094,-0.392914,1.968384,0.381470
0.058714,0.015869,0.998535,-0.121826,1.174927,-1.186371,-1.148224
0.058861,0.007935,1.000610,-0.118286,0.782013,-0.396729,-0.385284
0.059008,0.017456,0.999268,-0.115356,-2.349854,-0.396729,-1.148224
0.059155,0.021362,0.995361,-0.114868,0.000000,0.392914,0.762939
0.059302,0.015747,1.000366,-0.113281,-1.174927,-1.579285,-1.148224
0.059449,0.021973,1.005371,-0.117554,1.564026,-1.579285,-0.385284
0.059596,0.017212,1.001709,-0.120483,0.392914,2.365112,1.525879
0.059738,0.017700,0.996460,-0.117798,0.782013,-1.186371,-1.911163
0.059890,0.011719,0.996704,-0.117676,3.520966,0.785828,-1.529694
0.060037,0.016724,0.996460,-0.122681,-4.695892,0.785828,1.525879
0.060183,0.015747,0.998047,-0.125244,0.000000,-0.789642,-0.385284
0.060331,0.018066,0.996216,-0.122070,0.782013,-1.972198,-2.292633
0.060477,0.016968,0.997070,-0.117554,-1.174927,0.392914,1.525879
0.060625,0.012207,0.994873,-0.115723,1.174927,-2.368927,-1.529694
0.060771,0.017578,0.990601,-0.117188,1.174927,1.182556,-1.148224
0.060918,0.019531,0.999023,-0.115356,-1.564026,2.758026,3.051758
0.061065,0.016602,1.000977,-0.118042,2.738953,-3.551483,-5.344391
0.061212,0.011597,0.999756,-0.117798,-2.349854,2.758026,1.525879
0.061359,0.013916,1.002563,-0.119751,-2.349854,0.000000,0.762939
0.061506,0.008179,1.000488,-0.120605,1.564026,-3.551483,-1.529694
0.061653,0.011963,1.001465,-0.119873,1.564026,3.150940,0.000000
0.061800,0.014648,0.998901,-0.120972,-0.782013,-3.551483,-1.529694
0.061947,0.010254,0.996216,-0.117310,0.782013,2.758026,-0.385284
0.062094,0.015503,0.998535,-0.114380,-0.392914,-1.186371,-0.766754
0.062241,0.018677,1.000244,-0.119995,0.000000,1.968384,1.525879
0.062388,0.015503,0.994141,-0.125488,-1.564026,-1.579285,-2.292633
0.062535,0.015381,0.994873,-0.122314,-1.174927,-0.789642,0.762939
0.062682,0.015015,1.000854,-0.119263,0.782013,-0.789642,-1.148224
0.062829,0.009888,0.993042,-0.117432,2.738953,-1.579285,0.000000
0.062976,0.009399,0.991821,-0.117554,-1.564026,2.758026,0.762939
0.063122,0.016602,0.991577,-0.117432,1.564026,0.000000,-3.055573
0.063269,0.020996,0.994873,-0.117798,0.000000,-1.579285,0.381470
0.063416,0.014160,0.996948,-0.119019,-1.174927,1.968384,-0.766754
0.063563,0.018188,0.997803,-0.117065,1.174927,-1.186371,0.381470
0.063710,0.020386,1.001343,-0.119385,-0.782013,0.000000,-1.148224
0.063857,0.016968,0.999634,-0.120728,-1.174927,0.000000,0.000000
0.064004,0.010742,1.001953,-0.117310,-1.174927,0.392914,1.144409
0.064151,0.008667,0.996948,-0.115112,4.695892,-1.972198,-2.292633
0.064298,0.013794,0.993652,-0.114990,-1.564026,2.365112,1.525879
0.064445,0.013550,0.999023,-0.119629,0.782013,-1.579285,-3.437042
0.064592,0.016235,1.002075,-0.122803,-1.564026,1.182556,2.670288
0.064739,0.016357,1.005005,-0.121704,0.000000,-0.789642,-2.292633
0.064886,0.012817,1.001953,-0.118408,-1.174927,1.182556,1.144409
0.065033,0.015869,0.995605,-0.121338,2.349854,-3.154755,-1.911163
0.065180,0.014648,0.998169,-0.120605,-1.174927,1.575470,0.762939
0.065327,0.012817,0.988647,-0.118164,2.349854,-1.972198,-2.292633
0.065474,0.016113,0.992432,-0.117188,0.392914,1.968384,0.000000
0.065621,0.012085,1.004395,-0.114746,-2.738953,-0.396729,0.381470
0.065768,0.013062,0.999634,-0.117676,0.000000,1.575470,-1.148224
0.065914,0.016724,0.997314,-0.119141,-0.782013,-1.972198,1.144409
0.066061,0.014648,0.998657,-0.117065,0.782013,0.000000,-2.674103
0.066208,0.016357,1.000122,-0.118774,0.782013,1.575470,0.381470
0.066355,0.014893,0.999512,-0.123657,0.392914,-3.551483,-0.385284
0.066502,0.013062,0.998047,-0.121338,1.174927,1.575470,-0.385284
0.066649,0.014648,0.996216,-0.122192,-1.174927,-0.789642,0.762939
0.066796,0.013916,0.998535,-0.125977,-0.782013,0.000000,-2.674103
0.066943,0.015259,0.998779,-0.119263,-1.174927,1.968384,0.000000
0.067090,0.013550,0.998291,-0.118530,1.564026,-1.186371,1.525879
0.067237,0.009399,1.000732,-0.121216,-0.782013,1.182556,-1.529694
0.067384,0.009277,1.000732,-0.116699,1.956940,-3.551483,0.000000
0.067531,0.011353,0.997192,-0.117920,-0.392914,1.182556,-0.766754
0.067678,0.018921,0.995972,-0.116211,0.392914,0.000000,-1.529694
0.067825,0.017822,0.995483,-0.117676,-0.392914,-0.789642,0.762939
0.067972,0.016357,0.997803,-0.119507,-1.564026,0.000000,-0.766754
0.068119,0.017700,1.001953,-0.117188,-0.392914,0.785828,1.144409
0.068266,0.017090,0.998657,-0.119751,1.564026,-2.368927,-1.148224
0.068412,0.011353,0.994629,-0.118896,-0.392914,2.758026,-0.385284
0.068560,0.011597,1.000366,-0.114746,0.392914,-1.579285,-1.911163
0.068707,0.019897,0.998657,-0.122681,-0.782013,0.000000,1.144409
0.068853,0.015991,0.994263,-0.125610,0.392914,-1.579285,-1.148224
0.069000,0.015137,0.998779,-0.119751,-0.782013,1.575470,-1.148224
0.069147,0.014404,0.995850,-0.119751,-1.174927,-0.396729,0.762939
0.069295,0.012207,0.993774,-0.114990,0.782013,-0.789642,0.000000
0.069441,0.014648,0.998535,-0.112549,0.000000,-0.396729,-1.911163
0.069588,0.015259,1.000488,-0.114746,0.782013,1.182556,1.144409
0.069735,0.015747,0.995361,-0.115479,0.000000,-0.789642,-0.766754
0.069882,0.019043,0.997559,-0.113770,0.392914,-0.789642,-1.911163
0.070029,0.017212,1.007080,-0.115967,1.174927,-1.186371,-0.766754
0.070176,0.015259,1.000122,-0.120605,-3.131866,0.000000,2.670288
0.070323,0.017212,0.994019,-0.123779,-0.392914,1.182556,-2.674103
0.070470,0.010620,0.993896,-0.121948,3.131866,-0.396729,-1.148224
0.070617,0.010498,0.990356,-0.118286,-1.174927,-0.789642,1.907349
0.070764,0.014648,0.996216,-0.119629,-0.392914,2.365112,0.000000
0.070911,0.015259,1.001587,-0.119263,0.392914,-2.761841,-1.529694
0.071057,0.015015,0.999878,-0.115234,0.392914,0.000000,-1.148224
0.071205,0.011230,0.995117,-0.116821,-1.174927,-1.579285,1.525879
0.071352,0.012329,0.993042,-0.117065,-0.392914,0.785828,-3.437042
0.071498,0.013550,0.997070,-0.117676,-1.564026,1.182556,1.907349
0.071645,0.012939,0.999390,-0.122681,2.349854,-1.579285,-1.148224
0.071792,0.008301,0.996582,-0.117432,1.174927,0.392914,-0.385284
0.071939,0.010498,1.000122,-0.119019,-0.782013,1.182556,1.144409
0.072086,0.015747,0.995605,-0.119629,1.564026,-3.551483,-2.292633
0.072233,0.013672,0.987915,-0.117920,-2.738953,2.758026,0.381470
0.072381,0.010864,0.999512,-0.120850,1.564026,-1.972198,0.000000
0.072527,0.013916,1.003906,-0.123413,-1.564026,2.365112,-1.148224
0.072674,0.017090,0.997803,-0.120361,0.392914,-2.368927,-0.766754
0.072821,0.013428,0.996826,-0.115479,0.392914,1.575470,1.907349
0.072968,0.016235,0.998657,-0.121948,1.174927,-1.579285,-0.766754
0.073115,0.018066,0.998413,-0.125244,1.174927,0.392914,-3.055573
0.073262,0.017334,0.999268,-0.123779,0.000000,-0.396729,1.525879
0.073409,0.012695,1.003784,-0.120605,-3.913879,1.575470,1.144409
0.073556,0.015503,1.002075,-0.118530,2.349854,-2.368927,-1.911163
0.073703,0.014526,0.997314,-0.118042,-1.174927,0.000000,-0.766754
0.073850,0.011475,0.996338,-0.121460,1.564026,-0.789642,-1.911163
0.073997,0.018921,0.993164,-0.121582,-0.392914,3.150940,2.288818
0.074144,0.017822,0.992432,-0.118774,0.392914,-2.761841,-1.148224
0.074293,0.017090,1.000122,-0.120483,0.782013,1.182556,-1.148224
0.074438,0.017090,1.000122,-0.118164,0.782013,-1.186371,0.762939
0.074585,0.012817,0.996338,-0.115356,-3.131866,-0.789642,-1.529694
0.074732,0.010864,1.000244,-0.118774,0.782013,1.968384,0.381470
0.074878,0.012451,0.999023,-0.119629,-0.392914,-1.579285,1.144409
0.075025,0.010986,0.993286,-0.116821,1.564026,1.182556,-2.674103
0.075172,0.018066,0.997070,-0.115356,-0.392914,-1.186371,0.000000
0.075319,0.018311,1.002319,-0.113525,2.349854,-1.186371,-0.385284
0.075467,0.016479,1.002075,-0.115723,-2.738953,1.575470,0.762939
0.075617,0.016235,0.998657,-0.119629,1.174927,-2.761841,-2.292633
0.075977,0.021851,0.996094,-0.119873,-0.782013,0.000000,-1.022339
0.076053,0.021851,0.995728,-0.120972,-0.782013,0.000000,-1.529694
0.076201,0.013428,0.991333,-0.117310,1.956940,-1.186371,-1.148224
0.076348,0.013184,0.998291,-0.117310,-0.782013,1.575470,1.525879
0.076495,0.018188,1.006592,-0.117920,0.000000,-1.186371,-1.148224
0.076642,0.010742,1.002808,-0.116211,-0.782013,0.785828,-1.911163
0.076788,0.012573,0.998657,-0.118408,-1.174927,-2.761841,0.762939
0.076935,0.021240,0.998779,-0.121216,0.782013,2.758026,-0.766754
0.077105,0.019653,0.995117,-0.118530,0.782013,-2.761841,-1.529694
0.077231,0.015137,0.995117,-0.120239,-1.174927,1.968384,1.907349
0.077377,0.009155,1.000366,-0.116211,0.392914,1.968384,-1.529694
0.077523,0.018311,0.994019,-0.115601,1.956940,-3.944397,0.000000
0.077671,0.014282,0.992188,-0.117920,-1.174927,0.392914,-1.529694
0.077817,0.015503,0.998535,-0.116821,0.000000,0.785828,0.762939
0.077964,0.016968,1.001953,-0.123779,-1.564026,-1.579285,-2.674103
0.078111,0.014648,0.996582,-0.124390,0.000000,0.000000,2.288818
0.078258,0.012207,0.998047,-0.123169,0.392914,1.968384,-1.148224
0.078405,0.014648,1.000854,-0.121948,0.000000,-1.579285,-1.529694
0.078552,0.023804,0.994873,-0.124634,1.174927,1.575470,1.144409
0.078699,0.010620,0.996338,-0.124390,2.738953,-2.368927,-2.674103
0.078846,0.008423,0.997314,-0.120361,-3.520966,1.575470,1.525879
0.078993,0.010742,0.997192,-0.120117,0.782013,-1.972198,-0.385284
0.079140,0.014893,0.996948,-0.121582,-0.782013,-1.186371,-2.292633
0.079287,0.010132,0.995239,-0.120850,-0.392914,0.000000,0.762939
0.079434,0.014160,1.000732,-0.118042,1.956940,0.785828,-1.529694
0.079581,0.013306,0.998779,-0.114380,0.392914,0.392914,1.525879
0.079728,0.008423,0.995605,-0.114990,-1.564026,0.000000,-1.148224
0.079875,0.012573,0.993896,-0.114258,1.956940,-0.789642,-0.385284
0.080022,0.011597,0.996338,-0.117432,-1.564026,-0.789642,-1.529694
0.080168,0.010376,0.999023,-0.117432,-0.782013,0.785828,0.381470
0.080315,0.013062,1.001465,-0.114990,0.000000,-1.972198,0.762939
0.080463,0.014282,1.005371,-0.117188,0.000000,1.575470,-2.292633
0.080609,0.008423,0.999268,-0.115479,2.738953,-1.186371,0.381470
0.080757,0.013306,0.994751,-0.115601,-1.564026,1.182556,0.762939
0.080903,0.021118,0.995361,-0.115112,1.564026,-0.789642,-1.911163
0.081050,0.013306,0.998535,-0.119873,0.000000,-0.789642,-0.385284
0.081197,0.010376,0.998413,-0.117676,-3.131866,1.182556,1.144409
0.081344,0.017700,0.998535,-0.115601,3.520966,-2.761841,-1.529694
0.081491,0.018066,0.995361,-0.116577,-3.131866,1.182556,0.000000
0.081638,0.013428,0.993652,-0.115356,0.392914,0.392914,-0.385284
0.081785,0.012695,0.998901,-0.115601,1.956940,-1.186371,-0.766754
0.081932,0.016846,0.996826,-0.117920,-0.782013,0.785828,2.288818
0.082079,0.013184,0.991821,-0.119629,-0.392914,-1.579285,-2.674103
0.082226,0.013550,0.993042,-0.118164,0.392914,1.968384,-1.529694
0.082373,0.010132,0.994507,-0.120361,0.000000,-3.944397,0.762939
0.082521,0.009277,1.000244,-0.121460,-0.782013,3.150940,-1.529694
0.082666,0.014526,0.998657,-0.123413,-2.738953,-1.579285,1.144409
0.082814,0.016357,0.994873,-0.119995,3.131866,0.785828,-2.292633
0.082961,0.008789,0.994873,-0.117065,-0.392914,-0.396729,1.525879
0.083107,0.007080,0.996948,-0.121948,1.564026,-1.972198,-1.911163
0.083254,0.014160,1.000244,-0.123169,0.000000,1.968384,-1.148224
0.083401,0.014038,1.002686,-0.120117,-0.392914,-0.789642,1.907349
0.083548,0.013428,1.002686,-0.117310,-0.782013,-1.579285,-2.292633
0.083695,0.013062,1.002319,-0.117920,-2.738953,1.968384,1.525879
0.083842,0.008301,1.000000,-0.119385,3.131866,-1.972198,-1.148224
0.083989,0.014404,1.000366,-0.116943,-0.392914,0.392914,-1.529694
0.084136,0.017822,1.001953,-0.117432,0.782013,1.182556,1.525879
0.084283,0.010986,0.996582,-0.119995,-1.174927,-1.186371,-2.674103
0.084430,0.014282,1.001953,-0.119873,0.392914,0.000000,1.144409
0.084577,0.015747,1.002197,-0.116455,0.000000,-2.761841,-1.148224
0.084724,0.010132,0.996460,-0.114136,-1.956940,1.968384,0.000000
0.084871,0.010742,0.994873,-0.117920,1.174927,-0.789642,-0.766754
0.085018,0.018188,0.995605,-0.121826,0.782013,0.785828,-1.148224
0.085165,0.015747,0.995239,-0.120361,-0.392914,0.785828,2.288818
0.085312,0.013428,1.001831,-0.118652,1.956940,-1.186371,-3.055573
0.085458,0.015503,0.997681,-0.117310,-1.564026,0.000000,1.907349
0.085606,0.013794,0.994019,-0.118652,0.392914,-0.396729,-1.529694
0.085752,0.011841,0.998169,-0.119751,-1.174927,0.785828,-1.148224
0.085899,0.014893,0.992554,-0.120361,1.564026,-1.579285,0.000000
0.086047,0.014526,0.985962,-0.118652,-0.782013,0.000000,1.144409
0.086193,0.013306,0.993286,-0.119019,0.392914,0.000000,-3.055573
0.086340,0.015259,0.996094,-0.122070,0.782013,-0.789642,0.381470
0.086487,0.012817,0.994629,-0.120239,1.956940,0.000000,-0.766754
0.086634,0.020142,1.000244,-0.119385,-3.520966,1.575470,1.144409
0.086781,0.017700,0.994385,-0.117676,0.782013,-1.186371,-1.911163
0.086928,0.010376,0.990479,-0.119873,-0.392914,-1.972198,1.144409
0.087075,0.016602,0.997192,-0.119873,0.782013,-0.789642,-2.292633
0.087222,0.009033,0.998657,-0.114990,-1.174927,2.758026,0.381470
0.087369,0.009155,0.998413,-0.113037,1.174927,-2.368927,-0.385284
0.087516,0.015381,0.998169,-0.118408,0.392914,0.392914,0.000000
0.087663,0.010620,0.995483,-0.116211,1.564026,0.000000,-1.148224
0.087810,0.010742,0.998169,-0.113770,-3.520966,0.000000,0.381470
0.087957,0.005737,0.999634,-0.117065,1.174927,-1.579285,-0.385284
0.088104,0.009521,1.004639,-0.114746,-0.782013,0.785828,-0.385284
0.088251,0.014404,1.003418,-0.116577,0.782013,0.392914,-1.148224
0.088398,0.009277,0.999146,-0.119629,-0.392914,-0.789642,0.000000
0.088544,0.012817,0.996826,-0.120361,1.174927,0.000000,-1.529694
0.088691,0.012573,0.994629,-0.119995,-1.174927,-0.789642,-0.385284
0.088839,0.016968,1.000244,-0.121216,1.174927,0.392914,0.762939
0.088986,0.014160,1.000122,-0.121094,-1.174927,0.392914,0.000000
0.089132,0.013062,0.995972,-0.115845,0.392914,-1.186371,-1.911163
0.089279,0.016357,0.997559,-0.114014,-1.174927,-0.396729,0.762939
0.089426,0.015137,0.991821,-0.121216,0.782013,0.392914,-0.385284
0.089573,0.019043,0.995972,-0.119873,0.392914,1.182556,0.000000
0.089720,0.012939,0.995728,-0.120605,0.392914,-3.551483,-1.148224
0.089867,0.012573,0.991333,-0.122437,-0.782013,3.547668,0.381470
0.090014,0.014526,0.998657,-0.118774,-0.782013,-1.972198,-1.148224
0.090161,0.009644,1.003662,-0.118774,0.000000,0.392914,-0.385284
0.090308,0.009399,1.000000,-0.116211,0.782013,-2.761841,0.000000
0.090455,0.019043,0.995361,-0.117065,-0.392914,1.182556,-1.911163
0.090602,0.019531,0.994995,-0.116943,0.782013,-1.186371,1.907349
0.090749,0.014526,0.994019,-0.115601,0.782013,1.968384,-0.766754
0.090896,0.016479,0.996338,-0.115845,-1.174927,-1.579285,0.000000
0.091043,0.011230,1.002319,-0.115356,0.000000,-1.186371,0.381470
0.091190,0.009155,0.999146,-0.115967,-1.174927,1.968384,-1.529694
0.091336,0.013550,0.988647,-0.118164,-0.782013,-1.186371,0.381470
0.091484,0.017822,0.994263,-0.118530,1.174927,0.392914,-1.911163
0.091630,0.022339,1.002075,-0.115234,1.174927,-1.972198,-0.385284
0.091777,0.012451,1.001343,-0.113892,-0.392914,0.785828,-0.766754
0.091925,0.009644,0.997192,-0.113770,0.782013,0.392914,1.144409
0.092071,0.012695,1.001953,-0.118042,-0.392914,-0.396729,-0.385284
0.092218,0.012939,0.997192,-0.118530,-1.174927,-0.396729,-0.385284
0.092365,0.013916,1.001221,-0.116211,-0.782013,-0.396729,-1.148224
0.092512,0.013062,1.001099,-0.117310,1.956940,0.392914,0.762939
0.092659,0.015381,0.997314,-0.116455,-0.782013,0.785828,-1.529694
0.092806,0.015625,0.998047,-0.116821,1.174927,-2.368927,-0.385284
0.092959,0.018066,0.993774,-0.113403,0.782013,2.365112,0.381470
0.093101,0.017212,1.002197,-0.116089,0.000000,-1.579285,-1.148224
0.093247,0.016602,1.003784,-0.124390,-1.956940,-0.789642,0.762939
0.093394,0.014404,1.001709,-0.122681,1.564026,0.392914,-2.292633
0.093541,0.013672,0.995605,-0.116821,-1.564026,1.182556,1.144409
0.093688,0.012573,0.993896,-0.116821,1.564026,-1.579285,-0.385284
0.093835,0.011353,0.998901,-0.118530,1.174927,0.000000,-1.911163
0.093982,0.009033,0.999390,-0.118408,0.000000,0.785828,0.762939
0.094129,0.011841,0.995972,-0.123047,-1.174927,-0.789642,-1.529694
0.094276,0.015137,0.996216,-0.124756,0.392914,-0.789642,-0.385284
0.094423,0.010376,0.993530,-0.120483,-1.956940,1.968384,1.144409
0.094570,0.014526,0.997314,-0.117920,2.349854,-2.761841,-1.911163
0.094716,0.013550,0.998291,-0.114502,-1.956940,1.968384,0.000000
0.094863,0.015503,0.993652,-0.116333,2.349854,-1.579285,-0.766754
0.095011,0.016724,0.998291,-0.117920,-1.564026,1.182556,0.762939
0.095157,0.014404,0.998535,-0.121826,2.349854,-1.579285,-1.911163
0.095304,0.019409,0.993896,-0.123901,0.392914,0.000000,-0.385284
0.095451,0.013794,0.997437,-0.117676,-3.131866,0.392914,0.762939
0.095598,0.014404,1.002075,-0.118896,0.392914,-0.789642,-0.766754
0.095745,0.016479,0.998535,-0.119629,-1.174927,1.182556,0.381470
0.095892,0.012329,0.998901,-0.116821,2.738953,-2.368927,-1.911163
0.096039,0.013916,1.000488,-0.120239,0.000000,1.182556,-0.385284
0.096186,0.011719,0.997925,-0.121094,0.782013,-0.396729,-0.385284
0.096333,0.018799,1.001587,-0.115479,-0.782013,-0.396729,0.762939
0.096480,0.017578,0.997803,-0.117432,-0.782013,-1.579285,-2.292633
0.096627,0.014038,0.997437,-0.121704,0.782013,1.575470,0.762939
0.096774,0.009277,0.998657,-0.118286,-0.782013,0.785828,0.381470
0.096920,0.013916,0.996338,-0.109741,-1.174927,-0.789642,-1.148224
0.097068,0.012085,1.002686,-0.108398,2.738953,-1.972198,-0.385284
0.097215,0.012573,0.998291,-0.114136,-1.956940,0.785828,-1.529694
0.097362,0.019043,0.996948,-0.116821,2.349854,0.785828,1.525879
0.097509,0.012451,0.995361,-0.120605,-0.782013,-1.579285,-2.674103
0.097655,0.020264,0.999268,-0.121338,-1.564026,0.785828,1.525879
0.097802,0.017212,1.001709,-0.114990,-0.392914,-1.579285,-0.385284
0.097949,0.018066,0.993896,-0.117920,0.392914,0.392914,-1.911163
0.098096,0.012695,1.000366,-0.121826,0.000000,0.000000,1.525879
0.098243,0.010986,1.002930,-0.122559,0.782013,1.575470,-1.148224
0.098391,0.020142,1.004639,-0.121582,1.564026,-2.761841,-0.766754
0.098537,0.011963,1.008057,-0.118774,-1.174927,0.000000,-0.766754
0.098684,0.013062,1.004761,-0.119385,1.174927,0.392914,0.381470
0.098831,0.018188,1.000732,-0.119385,-0.392914,0.392914,-0.385284
0.098978,0.011475,0.999023,-0.116943,-0.782013,-1.186371,-1.911163
0.099125,0.016479,1.004028,-0.118408,-0.392914,0.785828,0.762939
0.099272,0.015503,0.996704,-0.116699,1.174927,-0.396729,0.000000
0.099419,0.015625,0.994873,-0.113892,1.564026,0.000000,-1.529694
0.099566,0.017334,1.000244,-0.117310,-3.131866,-0.396729,1.907349
0.099713,0.014038,0.997681,-0.113892,2.738953,1.182556,-4.199982
0.099860,0.015259,0.998535,-0.114502,-1.564026,-3.551483,3.051758
0.100006,0.018555,0.995972,-0.117065,0.000000,2.365112,-2.674103
0.100153,0.017090,0.995483,-0.115479,1.174927,-1.579285,-0.385284
0.100300,0.009277,0.998779,-0.119507,-1.956940,1.575470,0.762939
0.100447,0.006470,0.992310,-0.117920,1.564026,-1.579285,-0.385284
0.100594,0.012939,0.993652,-0.117310,-0.392914,1.182556,-1.529694
0.100741,0.013184,1.004272,-0.123901,0.000000,-1.186371,0.000000
0.100888,0.008545,1.001099,-0.120117,0.000000,0.000000,-1.529694
0.101035,0.012817,1.001343,-0.119141,-0.392914,0.000000,1.144409
0.101182,0.013306,0.998657,-0.120239,-1.564026,-1.186371,0.381470
0.101329,0.009521,0.995972,-0.114746,1.956940,0.392914,-2.292633
0.101510,0.018433,0.996826,-0.114502,-2.349854,2.758026,2.670288
